92.32,93.66,100.0
92.92,94.82,100.0
93.07,94.27,100.0
93.59,92.76,100.0
93.86,91.79,100.0
93.82,94.15,100.0
93.98,95.55,100.0
94.38,97.65,100.0
95.2,99.01,100.0
95.52,95.24,100.0
95.4,95.58,100.0
95.82,96.7,100.0
96.25,98.25,100.0
96.12,97.0,100.0
96.91,97.44,100.0
96.97,97.24,100.0
96.88,95.08,100.0
95.86,95.81,100.0
96.38,96.28,100.0
95.91,96.63,100.0
97.27,96.24,100.0
98.08,96.23,100.0
97.53,93.56,100.0
97.78,96.41,100.0
97.9,94.55,100.0
97.63,94.35,100.0
97.52,93.97,100.0
97.37,94.52,100.0
95.46,93.95,100.0
95.35,94.55,100.0
96.21,95.35,100.0
96.33,96.2,100.0
96.03,95.17,100.0
96.07,94.57,100.0
95.65,94.43,100.0
95.14,95.17,100.0
96.6,95.66,100.0
97.14,97.09,100.0
98.38,93.86,100.0
97.92,96.86,100.0
97.37,97.42,100.0
96.06,99.25,100.0
96.69,97.69,100.0
96.78,97.25,100.0
97.66,95.7,100.0
96.91,94.63,100.0
96.62,94.71,100.0
96.75,95.65,100.0
96.58,99.0,100.0
97.65,100.49,100.0
98.26,100.42,100.0
99.42,100.04,100.0
98.97,100.11,100.0
99.28,98.69,100.0
99.4,99.26,100.0
99.73,98.33,100.0
98.94,97.36,100.0
99.31,96.44,100.0
98.6,99.01,100.0
99.28,99.45,100.0
99.15,101.85,100.0
98.83,101.15,100.0
100.15,102.22,100.0
100.5,101.46,100.0
100.55,100.83,100.0
101.02,101.03,100.0
100.12,103.09,100.0
100.7,100.84,100.0
99.79,97.32,100.0
98.91,96.21,100.0
98.4,97.08,100.0
98.11,96.84,100.0
98.06,95.68,100.0
98.02,96.36,100.0
97.68,97.13,100.0
97.39,93.84,100.0
97.55,92.44,100.0
97.07,93.9,100.0
96.45,94.01,100.0
96.65,96.93,100.0
96.73,95.86,100.0
96.3,97.88,100.0
97.21,98.13,100.0
96.95,96.11,100.0
97.66,94.72,100.0
96.84,94.53,100.0
96.44,97.59,100.0
95.99,97.35,100.0
97.12,96.51,100.0
96.91,98.66,100.0
97.44,100.51,100.0
96.76,102.79,100.0
99.0,99.89,100.0
98.57,100.12,100.0
99.34,95.69,100.0
97.61,97.73,100.0
97.75,100.08,100.0
98.06,99.88,100.0
97.31,100.57,100.0
97.14,99.35,100.0
98.22,97.14,100.0
97.28,96.54,100.0
96.23,94.47,100.0
95.52,94.98,100.0
95.39,95.84,100.0
95.0,96.39,100.0
94.62,96.52,100.0
94.9,95.52,100.0
94.27,93.3,100.0
94.21,93.32,100.0
93.73,93.79,100.0
94.69,96.38,100.0
95.48,98.34,100.0
95.45,98.94,100.0
95.24,99.48,100.0
96.35,99.17,100.0
97.14,98.06,100.0
97.7,96.55,100.0
96.42,97.82,100.0
96.31,100.15,100.0
96.75,101.07,100.0
97.64,98.62,100.0
98.0,98.31,100.0
98.56,99.4,100.0
99.03,99.89,100.0
97.53,99.11,100.0
97.91,102.81,100.0
99.05,102.45,100.0
100.07,102.38,100.0
101.07,102.25,100.0
101.46,102.44,100.0
102.46,101.47,100.0
102.81,99.59,100.0
102.35,98.52,100.0
101.79,96.76,100.0
99.81,100.41,100.0
100.04,100.02,100.0
101.02,100.44,100.0
101.33,103.37,100.0
102.14,99.91,100.0
100.5,101.77,100.0
101.45,100.52,100.0
100.9,99.84,100.0
100.77,99.29,100.0
100.91,98.74,100.0
99.33,100.04,100.0
98.75,99.77,100.0
99.78,99.68,100.0
100.38,101.59,100.0
100.56,99.17,100.0
99.64,99.44,100.0
98.49,96.82,100.0
98.3,98.97,100.0
98.19,99.62,100.0
98.23,99.4,100.0
98.48,98.63,100.0
98.71,100.79,100.0
98.02,99.36,100.0
98.15,96.01,100.0
98.15,95.3,100.0
97.3,96.19,100.0
96.79,98.69,100.0
96.94,96.36,100.0
96.66,96.09,100.0
96.68,97.05,100.0
96.64,97.54,100.0
96.27,96.62,100.0
97.11,99.64,100.0
97.69,101.96,100.0
99.05,100.53,100.0
99.38,99.27,100.0
99.31,102.33,100.0
100.52,101.66,100.0
100.45,99.61,100.0
100.5,101.11,100.0
101.28,99.2,100.0
100.62,101.98,100.0
101.68,103.63,100.0
102.2,101.68,100.0
101.16,103.21,100.0
102.05,102.4,100.0
101.75,102.72,100.0
102.84,105.96,100.0
103.78,105.76,100.0
104.9,106.92,100.0
104.66,105.85,100.0
104.49,105.79,100.0
105.59,102.92,100.0
105.01,103.48,100.0
105.71,103.18,100.0
105.15,104.98,100.0
105.89,105.89,100.0
106.51,105.78,100.0
106.32,110.38,100.0
107.68,106.56,100.0
107.61,103.89,100.0
106.13,105.35,100.0
106.6,105.27,100.0
106.2,100.37,100.0
105.2,101.01,100.0
103.83,101.3,100.0
103.64,103.92,100.0
103.58,103.69,100.0
103.01,103.97,100.0
102.55,103.18,100.0
102.66,104.81,100.0
103.06,104.53,100.0
103.3,104.2,100.0
103.52,101.75,100.0
102.48,101.45,100.0
102.58,102.59,100.0
102.82,103.25,100.0
101.97,102.97,100.0
101.78,105.62,100.0
101.7,105.42,100.0
102.59,107.52,100.0
102.88,107.48,100.0
104.6,108.95,100.0
104.87,108.71,100.0
104.94,107.39,100.0
105.6,103.71,100.0
105.19,103.94,100.0
105.69,106.48,100.0
106.12,106.38,100.0
105.49,108.66,100.0
106.43,110.14,100.0
107.46,110.09,100.0
108.11,106.7,100.0
107.86,105.32,100.0
107.12,105.56,100.0
107.51,106.51,100.0
107.15,105.82,100.0
107.51,109.79,100.0
108.51,108.63,100.0
108.57,107.19,100.0
107.9,107.95,100.0
106.51,104.5,100.0
105.39,104.65,100.0
104.7,107.0,100.0
105.24,105.34,100.0
105.43,105.3,100.0
106.03,108.74,100.0
106.85,107.89,100.0
107.35,107.78,100.0
106.97,106.63,100.0
106.15,107.98,100.0
107.25,105.19,100.0
107.81,105.7,100.0
107.56,108.14,100.0
107.27,111.98,100.0
108.48,112.61,100.0
108.12,110.92,100.0
109.15,109.97,100.0
110.51,110.58,100.0
109.86,110.05,100.0
110.76,110.77,100.0
110.18,110.78,100.0
109.34,110.92,100.0
110.57,108.4,100.0
110.2,108.65,100.0
109.91,106.04,100.0
108.8,107.23,100.0
108.85,107.77,100.0
109.2,106.53,100.0
108.59,108.67,100.0
108.89,112.02,100.0
110.37,110.85,100.0
110.16,111.46,100.0
110.23,110.62,100.0
110.15,111.09,100.0
110.53,107.77,100.0
110.69,104.72,100.0
109.59,105.19,100.0
107.53,108.95,100.0
106.44,107.57,100.0
107.36,104.84,100.0
106.58,103.54,100.0
105.61,105.02,100.0
105.16,102.69,100.0
106.15,102.07,100.0
105.08,99.83,100.0
104.21,101.34,100.0
102.79,103.69,100.0
103.02,103.37,100.0
104.12,103.05,100.0
104.56,104.11,100.0
104.47,103.83,100.0
103.23,104.19,100.0
103.0,104.77,100.0
102.81,101.94,100.0
102.11,105.77,100.0
103.33,106.34,100.0
103.56,105.27,100.0
103.32,103.43,100.0
101.71,105.51,100.0
102.61,105.64,100.0
103.19,102.93,100.0
103.42,101.39,100.0
103.84,100.2,100.0
103.97,102.47,100.0
102.99,105.94,100.0
102.77,103.74,100.0
102.59,101.89,100.0
101.5,100.93,100.0
102.39,99.54,100.0
101.81,100.21,100.0
100.34,100.06,100.0
98.93,101.81,100.0
99.92,100.84,100.0
99.91,99.35,100.0
100.25,101.07,100.0
100.06,103.19,100.0
99.49,101.03,100.0
99.05,98.78,100.0
98.87,102.23,100.0
99.19,103.05,100.0
100.42,104.55,100.0
101.76,104.89,100.0
102.52,106.08,100.0
102.59,106.99,100.0
103.26,105.96,100.0
104.05,105.93,100.0
103.7,105.97,100.0
105.41,105.49,100.0
105.28,104.59,100.0
104.96,106.89,100.0
104.39,108.51,100.0
104.22,106.85,100.0
105.45,108.45,100.0
105.9,105.59,100.0
105.68,107.38,100.0
105.59,108.5,100.0
105.11,105.96,100.0
105.47,105.75,100.0
106.09,104.72,100.0
106.18,105.05,100.0
105.51,103.71,100.0
105.59,104.97,100.0
105.99,104.87,100.0
106.15,105.62,100.0
105.53,104.85,100.0
105.16,105.35,100.0
105.69,106.18,100.0
105.32,107.06,100.0
105.39,105.05,100.0
105.52,105.52,100.0
105.52,103.55,100.0
105.35,105.53,100.0
105.27,101.99,100.0
105.38,104.55,100.0
105.24,104.59,100.0
104.54,105.02,100.0
105.13,107.71,100.0
105.44,108.0,100.0
106.43,105.09,100.0
105.48,105.13,100.0
106.66,105.09,100.0
107.13,106.84,100.0
107.35,106.57,100.0
107.14,101.77,100.0
105.65,100.43,100.0
104.42,101.55,100.0
103.73,104.74,100.0
103.55,106.16,100.0
104.01,105.45,100.0
103.65,105.37,100.0
103.44,106.31,100.0
104.03,104.04,100.0
104.36,104.26,100.0
103.9,105.81,100.0
104.36,105.57,100.0
104.02,102.49,100.0
104.96,105.1,100.0
105.61,104.38,100.0
105.05,104.22,100.0
104.81,106.65,100.0
104.58,109.4,100.0
104.67,108.09,100.0
104.87,109.75,100.0
105.95,109.05,100.0
106.64,110.44,100.0
107.64,109.42,100.0
108.18,110.82,100.0
108.13,111.22,100.0
109.11,108.11,100.0
108.72,106.86,100.0
107.71,108.33,100.0
107.72,107.57,100.0
109.66,109.11,100.0
110.15,110.14,100.0
110.52,109.71,100.0
109.96,108.98,100.0
109.23,107.31,100.0
109.4,108.48,100.0
108.34,111.13,100.0
109.09,109.11,100.0
108.82,110.16,100.0
109.83,111.04,100.0
110.3,110.76,100.0
109.83,112.52,100.0
110.78,111.37,100.0
110.83,111.05,100.0
111.47,111.72,100.0
111.34,110.07,100.0
110.26,109.6,100.0
110.11,108.35,100.0
110.34,108.04,100.0
110.54,106.27,100.0
110.73,105.29,100.0
108.48,104.7,100.0
108.11,103.46,100.0
107.42,101.81,100.0
105.92,102.54,100.0
104.91,107.09,100.0
104.81,103.73,100.0
103.66,101.88,100.0
103.93,102.17,100.0
103.9,104.25,100.0
105.23,105.21,100.0
105.19,105.85,100.0
104.63,104.7,100.0
104.68,103.7,100.0
104.5,103.2,100.0
104.82,105.67,100.0
104.7,105.77,100.0
105.32,106.77,100.0
105.18,103.99,100.0
105.06,105.78,100.0
105.44,103.96,100.0
104.88,101.82,100.0
103.55,101.38,100.0
102.47,103.01,100.0
102.4,106.97,100.0
102.55,105.47,100.0
103.58,106.97,100.0
104.54,106.62,100.0
105.45,106.75,100.0
105.25,104.54,100.0
105.66,108.24,100.0
106.2,105.79,100.0
105.91,106.3,100.0
106.67,104.87,100.0
104.78,106.01,100.0
106.36,105.55,100.0
104.87,104.92,100.0
105.44,106.02,100.0
105.07,103.28,100.0
103.62,105.66,100.0
103.7,103.57,100.0
104.18,103.53,100.0
103.64,102.52,100.0
104.28,101.75,100.0
104.03,98.15,100.0
103.23,100.65,100.0
101.88,102.12,100.0
101.87,101.08,100.0
101.45,97.94,100.0
100.98,100.3,100.0
100.65,100.51,100.0
99.97,99.09,100.0
99.95,97.53,100.0
99.13,98.39,100.0
98.9,96.74,100.0
98.2,94.79,100.0
96.77,97.5,100.0
97.61,97.3,100.0
98.23,99.52,100.0
99.12,97.39,100.0
97.86,95.62,100.0
96.67,97.91,100.0
96.62,96.29,100.0
96.45,93.54,100.0
95.99,94.23,100.0
95.21,95.51,100.0
94.43,98.78,100.0
95.1,96.33,100.0
95.54,95.84,100.0
95.65,94.17,100.0
94.81,93.63,100.0
94.63,93.53,100.0
93.93,93.62,100.0
93.71,94.85,100.0
93.84,96.79,100.0
94.9,94.28,100.0
94.18,96.4,100.0
94.72,95.46,100.0
95.39,96.33,100.0
95.58,95.73,100.0
95.32,97.24,100.0
95.93,97.34,100.0
96.04,97.22,100.0
97.25,98.32,100.0
96.77,100.72,100.0
97.56,100.54,100.0
98.03,98.68,100.0
99.47,97.45,100.0
98.89,96.02,100.0
98.83,95.63,100.0
97.95,95.98,100.0
97.72,97.87,100.0
97.53,98.8,100.0
98.2,98.9,100.0
99.13,99.4,100.0
98.96,100.29,100.0
99.15,101.53,100.0
99.33,100.11,100.0
98.96,99.15,100.0
98.16,97.41,100.0
98.07,95.71,100.0
97.08,98.84,100.0
96.85,96.09,100.0
96.77,95.52,100.0
95.91,94.65,100.0
96.18,92.11,100.0
94.41,94.15,100.0
95.92,95.76,100.0
96.58,94.9,100.0
96.56,98.54,100.0
96.6,98.43,100.0
97.74,98.48,100.0
98.15,97.79,100.0
98.2,99.24,100.0
98.27,99.31,100.0
98.41,99.64,100.0
98.51,98.71,100.0
98.67,97.31,100.0
98.97,96.05,100.0
98.03,98.19,100.0
97.83,100.97,100.0
98.86,99.92,100.0
98.76,100.19,100.0
99.05,98.78,100.0
99.14,98.37,100.0
98.64,99.37,100.0
98.17,99.47,100.0
99.3,99.18,100.0
99.32,100.43,100.0
99.44,96.82,100.0
99.54,97.27,100.0
100.03,95.86,100.0
98.62,96.65,100.0
98.11,96.35,100.0
97.13,95.22,100.0
98.2,96.22,100.0
98.2,97.56,100.0
97.38,98.04,100.0
98.1,96.95,100.0
97.52,100.12,100.0
98.29,99.13,100.0
99.27,99.35,100.0
99.77,100.11,100.0
100.31,98.43,100.0
99.04,98.85,100.0
98.61,99.54,100.0
98.76,100.1,100.0
98.83,101.91,100.0
99.96,101.74,100.0
100.31,103.11,100.0
100.65,103.16,100.0
100.66,102.11,100.0
101.49,100.21,100.0
101.17,99.63,100.0
101.19,98.34,100.0
100.75,95.5,100.0
99.47,95.59,100.0
99.58,98.84,100.0
100.17,100.7,100.0
100.73,100.14,100.0
100.38,100.53,100.0
101.59,100.64,100.0
100.96,100.76,100.0
101.12,101.16,100.0
101.17,99.39,100.0
100.62,98.58,100.0
100.61,99.74,100.0
100.49,100.17,100.0
99.88,98.98,100.0
100.22,100.64,100.0
99.14,100.88,100.0
99.5,101.72,100.0
99.77,101.87,100.0
100.49,97.64,100.0
101.25,98.36,100.0
100.1,98.98,100.0
100.14,102.0,100.0
100.81,102.64,100.0
101.18,101.68,100.0
101.64,99.9,100.0
101.37,99.18,100.0
100.88,100.71,100.0
100.83,99.56,100.0
100.77,98.44,100.0
100.25,98.42,100.0
100.59,100.94,100.0
101.19,102.32,100.0
100.88,101.02,100.0
100.06,102.42,100.0
99.62,105.83,100.0
101.02,103.63,100.0
102.06,103.95,100.0
101.66,102.62,100.0
102.87,102.12,100.0
103.41,100.36,100.0
103.82,100.43,100.0
103.72,100.09,100.0
103.16,99.36,100.0
102.14,103.32,100.0
102.52,103.05,100.0
101.94,104.32,100.0
102.86,102.58,100.0
103.35,105.06,100.0
103.04,102.6,100.0
102.37,104.11,100.0
101.78,102.65,100.0
101.59,101.84,100.0
100.91,100.12,100.0
100.39,99.63,100.0
100.32,98.93,100.0
99.71,98.56,100.0
99.5,99.37,100.0
99.75,99.59,100.0
99.28,96.91,100.0
98.57,96.02,100.0
97.35,98.8,100.0
96.58,98.94,100.0
97.32,99.4,100.0
96.96,99.63,100.0
97.51,102.19,100.0
98.51,101.89,100.0
99.5,101.45,100.0
100.18,100.93,100.0
100.32,102.27,100.0
99.79,100.39,100.0
100.44,100.62,100.0
101.11,102.23,100.0
101.12,101.24,100.0
101.45,99.11,100.0
102.0,99.57,100.0
102.02,98.93,100.0
100.92,101.04,100.0
101.65,102.76,100.0
100.29,101.6,100.0
100.79,101.32,100.0
100.93,101.86,100.0
101.35,105.32,100.0
102.14,103.55,100.0
102.82,104.43,100.0
102.54,103.2,100.0
101.4,104.32,100.0
101.78,104.45,100.0
102.41,106.5,100.0
102.32,105.22,100.0
103.21,107.34,100.0
103.35,107.41,100.0
104.69,110.31,100.0
106.36,109.11,100.0
107.13,109.45,100.0
107.61,108.44,100.0
107.6,106.38,100.0
107.05,107.21,100.0
107.43,111.16,100.0
108.76,106.69,100.0
109.35,107.87,100.0
109.15,110.16,100.0
110.54,108.53,100.0
110.12,107.05,100.0
110.08,109.97,100.0
109.92,111.12,100.0
111.08,110.18,100.0
111.28,108.76,100.0
110.12,107.73,100.0
108.59,107.38,100.0
108.87,107.75,100.0
109.05,107.17,100.0
108.45,108.4,100.0
108.35,108.43,100.0
107.57,107.32,100.0
108.59,107.21,100.0
107.07,107.7,100.0
106.64,109.77,100.0
107.55,109.42,100.0
107.22,111.74,100.0
108.62,107.61,100.0
108.79,107.05,100.0
107.63,108.26,100.0
108.03,107.77,100.0
108.68,105.25,100.0
107.58,104.59,100.0
107.29,104.48,100.0
106.74,105.26,100.0
107.57,106.92,100.0
107.87,109.69,100.0
108.26,108.95,100.0
108.6,109.58,100.0
108.46,110.71,100.0
109.46,110.23,100.0
110.21,108.21,100.0
109.71,110.52,100.0
110.91,114.12,100.0
111.42,114.53,100.0
112.4,115.27,100.0
112.52,115.43,100.0
112.57,115.3,100.0
114.01,115.71,100.0
113.41,117.48,100.0
115.18,117.63,100.0
116.29,118.47,100.0
117.52,118.17,100.0
116.97,116.36,100.0
116.69,113.24,100.0
115.78,111.74,100.0
114.79,111.7,100.0
114.19,111.14,100.0
113.26,109.66,100.0
112.97,111.13,100.0
112.04,109.09,100.0
111.79,108.37,100.0
110.81,110.05,100.0
110.44,110.28,100.0
108.68,112.44,100.0
109.13,109.83,100.0
108.96,113.0,100.0
109.78,113.78,100.0
110.33,111.02,100.0
111.41,111.87,100.0
111.12,108.26,100.0
110.25,107.61,100.0
108.42,108.87,100.0
107.59,106.84,100.0
107.01,107.64,100.0
107.18,109.38,100.0
106.48,107.51,100.0
106.64,111.16,100.0
107.39,111.3,100.0
107.88,108.68,100.0
108.02,110.72,100.0
109.0,107.95,100.0
110.02,107.4,100.0
110.47,107.87,100.0
109.82,109.46,100.0
110.51,107.72,100.0
110.04,106.7,100.0
108.82,108.36,100.0
108.11,111.15,100.0
108.57,112.53,100.0
109.42,114.21,100.0
111.22,114.51,100.0
112.06,111.16,100.0
113.51,112.94,100.0
113.54,113.41,100.0
113.93,110.29,100.0
113.74,114.38,100.0
114.95,116.15,100.0
115.4,116.82,100.0
116.89,115.95,100.0
117.14,117.63,100.0
116.01,114.54,100.0
116.45,116.29,100.0
115.66,115.86,100.0
115.72,116.69,100.0
115.39,116.1,100.0
116.33,116.46,100.0
116.4,114.17,100.0
115.71,112.93,100.0
115.06,111.93,100.0
114.66,115.31,100.0
115.64,117.85,100.0
116.12,116.26,100.0
115.9,117.48,100.0
115.41,115.38,100.0
115.77,116.99,100.0
115.67,119.45,100.0
115.6,119.33,100.0
116.6,119.03,100.0
116.93,119.04,100.0
117.73,116.25,100.0
118.46,113.22,100.0
116.8,116.13,100.0
116.74,117.17,100.0
115.48,121.81,100.0
116.18,118.28,100.0
116.29,116.88,100.0
117.06,114.86,100.0
115.12,115.7,100.0
115.16,115.24,100.0
115.25,115.22,100.0
115.36,112.61,100.0
115.05,113.34,100.0
115.25,114.17,100.0
114.62,114.09,100.0
114.58,116.51,100.0
114.93,114.94,100.0
115.49,112.93,100.0
114.79,113.15,100.0
114.83,115.34,100.0
115.29,118.13,100.0
114.48,115.56,100.0
113.95,117.52,100.0
114.09,115.32,100.0
113.81,116.9,100.0
115.69,115.9,100.0
115.18,117.39,100.0
115.05,116.95,100.0
116.38,118.47,100.0
115.85,118.35,100.0
115.8,115.22,100.0
116.68,116.62,100.0
117.82,114.59,100.0
117.1,115.65,100.0
116.53,118.59,100.0
116.87,117.46,100.0
117.28,119.63,100.0
119.16,121.08,100.0
118.96,119.51,100.0
118.65,118.28,100.0
118.53,120.26,100.0
119.06,122.27,100.0
119.62,116.47,100.0
118.9,115.83,100.0
118.15,117.79,100.0
118.38,119.4,100.0
118.58,115.65,100.0
118.79,115.88,100.0
117.9,117.58,100.0
117.12,117.51,100.0
119.14,118.4,100.0
118.6,119.09,100.0
118.26,122.15,100.0
119.99,121.18,100.0
120.69,121.36,100.0
120.96,124.26,100.0
122.44,124.38,100.0
122.64,121.64,100.0
121.71,122.03,100.0
121.97,121.95,100.0
122.5,121.37,100.0
122.65,121.79,100.0
122.37,124.48,100.0
123.86,126.31,100.0
124.15,128.94,100.0
124.6,128.92,100.0
125.24,128.21,100.0
125.36,129.11,100.0
125.68,124.71,100.0
125.84,125.1,100.0
126.16,123.75,100.0
125.96,121.02,100.0
126.01,122.73,100.0
125.66,124.72,100.0
126.11,122.63,100.0
126.23,123.05,100.0
125.55,127.25,100.0
125.31,128.8,100.0
126.36,127.24,100.0
126.03,127.64,100.0
127.96,128.73,100.0
128.15,126.7,100.0
127.78,127.01,100.0
128.76,126.38,100.0
127.87,128.02,100.0
127.17,130.33,100.0
128.79,127.34,100.0
128.14,127.39,100.0
129.62,130.77,100.0
129.05,131.66,100.0
129.7,133.7,100.0
130.74,135.02,100.0
132.6,133.71,100.0
132.56,134.25,100.0
134.21,133.87,100.0
135.56,135.36,100.0
137.0,134.85,100.0
136.75,139.49,100.0
137.27,138.0,100.0
137.98,137.2,100.0
138.5,137.35,100.0
138.19,135.72,100.0
137.89,134.09,100.0
138.04,133.84,100.0
137.23,135.52,100.0
137.49,135.2,100.0
